myday;pm25;pm10;tmp;rh;rain;radsolar;co2;pressure;ws;no2;co;so2;o3
2021-06-16;15,17865064;33,26126482;14,70509259;63,58166667;0,404166667;194,8666667;509,8333333;564,375;1,416885965;18,59168936;0,722254137;3,155298725;17,50497467
2021-06-17;7,538402033;19,49255536;14,71448718;66,32553571;0,009583333;179,8;497,0833333;564,0416667;1,841724942;14,60653388;0,641042816;3,794735031;12,90384201
2021-06-18;8,817101196;23,76476356;15,12458333;62,40214286;0,005;167,6166667;502,2083333;564,4861111;1,536363636;13,02876105;0,6300641;3,92326397;11,4374832
2021-06-19;7,579320201;19,56576389;15,29125;61,29511905;0,05625;151,2333333;484,875;564,8611111;1,702272727;12,73879265;0,560518673;3,595258392;14,68951682
2021-06-20;6,14588274;11,34286624;13,22125;73,18565476;0,525;115;496,25;564,9166667;1,375378788;12,4588641;0,51403291;2,143068021;13,83434661
2021-06-21;7,524058912;17,26027051;14,58208333;59,91970238;0,005833333;236,0583333;489,6666667;564,9305556;2,020454545;13,67423005;0,564875432;2,773042689;18,14813378
2021-06-22;11,71103166;28,16103504;14,30666667;65,33904762;0,20375;172,6333333;501,8333333;564,9305556;1,242550505;19,23358388;0,755553534;2,999983273;12,96043104
2021-06-23;19,36824885;43,78102532;14,29416667;67,56196429;0,025833333;141,15;519,375;564,7083333;1,135267145;24,53857987;0,979142367;5,232666264;13,54983899
2021-06-24;15,54880501;37,97862319;14,99791667;64,18791667;0,00125;198,1583333;520,375;564,0972222;1,148863636;22,64400839;0,899176027;3,303303372;15,7950864
2021-06-25;21,00910216;47,37092509;13,38625;69,55244048;0,125;150,3666667;556,7083333;563,9861111;1,069318182;26,91553619;1,102491164;3,657988922;13,12538564
2021-06-26;21,35520833;45,58943172;13,58;66,55178571;0,008333333;169,625;549,2916667;563,9305556;1,088636364;26,17626738;1,102744168;5,72757107;15,41768786
2021-06-27;14,99750906;30,51707719;13,95225;68,53613095;0,004166667;144,9166667;535,75;563,8611111;1,114560465;19,63186466;0,816874715;3,401168993;15,35525308
2021-06-28;11,53815876;26,19838164;14,67731481;64,28506944;0,048333333;214,5208333;507,0833333;564,6944444;1,537777778;16,00365845;0,674643347;3,660410701;15,41329439
2021-06-29;7,012348784;17,70130535;14,63101852;61,14736111;0,000416667;177,8333333;480,125;564,9305556;1,989583333;15,01638318;0,498424728;2,973028046;21,85573928
2021-06-30;6,801481425;16,62381444;14,18055556;61,89798611;0,005416667;160,21875;484,125;564,3055556;1,963333333;15,39223404;0,520981403;2,777631259;23,11548875
2021-07-01;10,15074561;26,00989809;13,50185185;67,47541667;0,000416667;205,1875;507,4583333;564,4027778;1,773888889;18,08597678;0,714149011;3,134211039;15,58916759
2021-07-02;15,3378386;37,27103956;14,42833333;63,62277015;0,0025;179,1160256;510,6666667;564,7083333;1,469836523;23,93969017;0,817420801;6,392771735;15,65832632
2021-07-03;6,654921498;20,16190025;14,29875;60,62309524;0,0025;192,3583333;481,3333333;565,1944444;2,063257576;14,22830897;0,510789734;5,264820894;18,9752996
2021-07-04;4,962847222;11,94382201;13,49625;59,8;0,00125;183,575;486,2916667;565,3055556;1,939393939;11,30717115;0,42617423;3,454070688;22,37904559
2021-07-05;6,326578283;15,24870838;13,91541667;65,13619048;0,001666667;201,6333333;485,75;565,1805556;1,389393939;13,46502074;0,503219534;3,286158571;15,04469829
2021-07-06;7,670860782;25,23684274;14,655;62,43946429;0,001666667;200,9666667;490,7916667;564,8472222;1,593181818;13,87819717;0,62025777;3,636981387;11,47565237
2021-07-07;6,613383103;21,9042813;14,53733696;62,75307195;0,008333333;153,5778986;488,2916667;563,9359903;1,594318182;14,26986517;0,609218348;6,006251576;11,40801096
2021-07-08;9,242518939;20,05109437;14,59625;67,68535714;0,214166667;173,9666667;484,75;563,5;1,336363636;18,21929207;0,726844797;4,339904081;12,68919375
2021-07-09;9,879513889;21,27327964;14,14916667;70,17297619;0,120006887;147,9916667;504,5;563,7638889;1,233712121;21,36961189;0,734941042;3,93879814;12,34377309
2021-07-10;6,815578338;18,60347222;15,05875;62,07119048;0,00530303;174,4166667;477,6666667;563,875;1,525757576;15,7581672;0,543147175;6,401692279;13,83590936
2021-07-11;4,274832459;12,02973635;15,51708333;61,22095238;0,021590909;198,9833333;473,0833333;563,875;1,626515152;11,62111129;0,41981342;3,267813923;18,60752467
2021-07-12;6,954967949;17,8475133;15,045;62,02392857;0,003787879;156,9833333;470,7083333;564,2916667;1,65530303;15,09073952;0,490980898;4,660104445;19,00742463
2021-07-13;9,291287879;23,12400966;13,7;64,80035714;0,031818182;120,5416667;478,8333333;564,875;1,539015152;17,99630905;0,544232129;4,55960014;18,74965154
2021-07-14;14,18502415;34,87749369;13,68231884;66,23634576;0,303030303;120,434058;499,5833333;565,2114213;1,28509552;20,92087048;0,699444388;4,186865267;12,6784704
2021-07-15;10,8412073;23,54473304;14,79065217;64,69613095;0,001531621;220,45;509,5416667;564,71875;1,610606061;18,83770876;0,734663954;4,934890038;13,17538961
2021-07-16;9,557870828;21,97430501;15,21083333;61,05363095;0,071969697;186,7583333;494,75;564,5104167;1,619318182;18,66961867;0,666066093;5,231762386;15,76912415
2021-07-17;7,146301329;17,18994426;15,50875;59,54202381;0,00530303;163,725;480,9583333;564,3541667;1,804545455;14,93860812;0,574307695;3,617759387;20,4784713
2021-07-18;5,725377415;12,87274452;13,72166667;61,37196429;0,009469697;142,2333333;484,9583333;564,84375;1,768939394;11,86795145;0,442565546;2,318391522;24,47635719
2021-07-19;6,578442029;14,4668653;13,7625;64,04702381;0,012121212;127,525;481,2916667;565,1666667;1,934848485;13,78454096;0,538137239;2,039499;19,03699432
2021-07-20;4,656853865;10,87386136;14,60041667;60,94779762;0,000757576;166,3333333;479,875;564,3333333;1,784090909;9,021700334;0,391556748;2,054151076;22,74790434
2021-07-21;6,673641304;17,38911295;14,46969697;68,16196429;0,084848485;164,6833333;497,2916667;564,5;1,568939394;15,82470606;0,598990981;2,285920906;14,20127106
2021-07-22;7,737042984;17,1738763;14,42045455;70,48298395;0,182575758;188,2539855;499,75;565,1403986;1,728211462;16,62950899;0,667400529;1,986689457;10,53992003
2021-07-23;9,135188061;19,10413877;14,23560606;70,21142857;0,187121212;151,0083333;498,75;565,09375;1,55530303;20,05130389;0,75367082;2,104583553;11,89569956
2021-07-24;13,92353563;30,86382439;14,17424242;72,12660714;0,154545455;124,75;515,6666667;564,6458333;1,103787879;24,80389395;1,13804666;2,648765554;11,83409069
2021-07-25;14,11832729;26,34300595;13,34734848;77,4875;0,320075758;103,2666667;547,25;564,7395833;0,882007576;21,43968101;1,011613341;3,90741052;9,40279153
2021-07-26;17,41621288;36,2405603;13,84166667;70,69821429;0,183712121;155,0583333;544,375;564,84375;1,118939394;23,7010952;1,13413338;3,858444955;9,370963
2021-07-27;11,47509058;27,4249753;14,74772727;64,01369048;0,001893939;167,475;499,4166667;565,0520833;1,434848485;19,55085177;0,782536829;3,54010565;13,29579497
2021-07-28;12,95541969;33,41473116;15,06969697;64,66672619;0,057954545;150,1916667;516;564,6666667;1,552272727;21,85261309;0,873695902;3,207427753;14,97445964
2021-07-29;8,912904125;23,44847508;14,95340909;60,82291667;0,005681818;159,65;479,0833333;564,2604167;1,966287879;18,22436527;0,594324228;1,999762944;21,70652012
2021-07-30;7,883277592;18,86235019;14,61931818;65,19422619;0,103787879;190,025;494,1666667;565,0625;1,735227273;17,19486157;0,648846557;1,733658725;16,27214242
2021-07-31;7,729194537;18,44511384;15,67348485;61,76541667;0,010984848;256,0166667;497,4166667;565,2083333;1,856060606;15,31113269;0,694123326;3,595211515;14,47995713
2021-08-01;4,172146739;11,06725448;14,12537879;64,13202381;0,016287879;127,6666667;475,9583333;565,6145833;1,964772727;10,83576604;0,484867153;4,447299113;15,0696127
2021-08-02;5,292829106;13,67127648;14,02083333;64,31452381;0,033333333;180,075;482,2083333;565,78125;2,228787879;12,71646126;0,556449829;1,940741793;16,84349379
2021-08-03;9,827090301;20,84523893;12,62462121;67,05285714;0,019318182;111,0833333;485;565,78125;2,173863636;17,33059917;0,661921728;2,391417949;28,1871224
2021-08-04;15,04074693;31,74466238;13,51628788;62,58732143;0;179,4416667;494,125;565,9583333;1,625378788;22,12690972;0,725547107;2,961344525;23,74108509
2021-08-05;10,8099663;27,8109324;14,0125;63,74261905;0,000378788;189,0583333;503,7083333;565,9375;1,820075758;19,66859952;0,683680832;3,131661851;20,63613885
2021-08-06;12,19068539;28,4875;13,83901515;64,61440476;0;161,45;505,8333333;565,5833333;1,585227273;22,36371227;0,829290526;3,048153313;16,96212258
2021-08-07;15,78322766;33,62253344;14,91818182;63,99696429;0,00719697;179,5083333;511,7916667;565;1,376139605;23,59882605;0,877791697;4,181704576;14,16583395
2021-08-08;18,72487001;34,3583574;14,07619048;70,51404762;0,664285714;121,7916667;518,75;564,9583333;0,933600713;25,52755765;0,886197053;2,984667989;17,57436293
2021-08-09;14,81670274;28,14718424;15,18977273;67,35708333;0,007575758;183,425;506,5;564,8541667;1,298106061;23,59909957;0,863179749;3,178375466;13,70494846
2021-08-10;9,109207776;21,12719269;15,07045455;63,30924948;0,143939394;203,6231884;483,6666667;564,9080616;1,781011199;21,27626871;0,749038974;2,288905043;16,24542684
2021-08-11;8,215798332;20,45126051;15,20909091;60,41357143;0,176893939;220,4416667;481,0416667;565,125;1,788636364;19,80776665;0,605794854;2,3061881;18,71168005
2021-08-12;12,07249164;25,77729135;14,73863636;66,40053571;0,027651515;159,9166667;489,25;564,9791667;1,43030303;24,17532935;0,726244785;3,133501915;14,37346688
2021-08-13;11,2025641;25,3923343;14,58636364;64,52458333;0,061001318;149,3833333;495,0416667;565,1041667;1,523484848;25,01198246;0,7442147;3,256671099;15,52446504
2021-08-14;14,48846154;30,61048951;13,75075758;71,82660714;0,3875;125,2;518,375;565,375;1,152482057;25,85356671;0,866949409;4,277476046;12,44499424
2021-08-15;11,05418371;18,21259556;14,18295455;70,31994048;0,144318182;158,4666667;504,4166667;564,8645833;1,108030303;23,47542559;0,73033657;2,658604966;20,98745922
2021-08-16;11,65372886;24,50222278;14,675;67,77488095;0,212121212;171,0416667;523,125;564,0625;1,265151515;20,35700534;0,773272034;2,858279891;16,4796528
2021-08-17;13,29022817;25,00774182;14,01212121;71,64809524;0,71969697;149,0083333;494,4583333;564,375;1,130681818;29,72206152;0,827204406;4,347188362;15,52352834
2021-08-18;13,69498328;32,17979104;15,19128788;64,55345238;0,001893939;211,5666667;515,9583333;564,8020833;1,426515152;25,5614104;0,73842586;3,862692274;18,8911144
2021-08-19;13,86105072;28,61905106;14,24583333;68,9389881;0,549621212;125,6333333;503,3333333;564,3645833;1,232954545;30,0353194;0,816113216;2,884781026;18,11717478
2021-08-20;21,8201323;33,65206961;13,40927659;77,86416667;0,735557498;111,9;522,5;563,4479167;0,792356255;40,77121261;1,175766098;2,880944908;13,41714878
2021-08-21;18,00431763;38,37000101;15,00083333;68,76041667;0,0125;186,2333333;532,5;563,3020833;1,145972222;26,42726422;0,915956554;4,107698875;15,78620784
2021-08-22;8,922032828;20,6633401;15,29916667;64,80470238;0,005;157,7083333;502;563,4270833;1,383574561;18,10276434;0,59537176;3,017611733;18,95574249
2021-08-23;12,21725975;30,13535269;16,18291667;63,2136206;0,297916667;182,3449275;494,3333333;562,71875;1,321684783;23,93022754;0,853793641;2,869155093;22,78831443
2021-08-24;18,57504181;36,67840004;14,98333333;71,37672619;0,1025;125,9416667;521,25;562,40625;1,050833333;31,32708902;0,940092431;3,381211699;17,01657328
2021-08-25;17,07486597;37,55706142;15,39994565;63,54720238;0,000833333;204,3623188;521,5416667;563,125;1,357844203;24,13543559;0,733221562;4,06201017;16,0725295
2021-08-26;13,61308807;31,3090301;15,15666667;62,23613095;0,000416667;143,7666667;500,0416667;563,8020833;1,3825;25,32356064;0,638418205;5,4487196;17,0854502
2021-08-27;19,03662587;42,32844746;15,08208333;64,08821429;0,267916667;194,2583333;519,4583333;563,7083333;1,313333333;28,35229259;0,821279803;4,488960596;17,68339975
2021-08-28;12,08916896;24,81214926;14,5575;63,74678571;0,2275;171,7833333;494,25;564,5416667;1,571666667;22,6783216;0,650971017;5,399696108;23,3117033
2021-08-29;9,905128205;24,63043207;14,4225;66,20875;0,01125;124,8166667;504,0833333;564,3541667;1,324583333;18,57439639;0,552089343;4,684986289;17,41834023
2021-08-30;11,1205863;26,54918922;14,66208333;65,04372671;0,0375;184,442029;498,125;563,9927536;1,656177536;21,08562667;0,593816984;5,897504044;18,95084924
2021-08-31;15,50225246;28,04678754;13,97083333;74,1;0,292916667;141,275;507,8333333;564,2708333;1,085;27,9581695;0,850830056;4,275777323;14,88077253
2021-09-01;12,73814103;26,30561106;14,59375;66,05184524;0,019621212;177,0083333;508,7083333;564,8229167;1,282708333;24,6244325;0,795948131;3,423727315;13,90579317
2021-09-02;14,70608974;36,65459269;14,94541667;60,53922619;0,000416667;199,7166667;508,7083333;565,0104167;1,477361111;25,06526239;0,846644473;7,419150505;16,29525839
2021-09-03;14,9296316;35,2058756;14,64708333;60,13422619;0,009583333;162,05;507,3333333;564,4479167;1,5775;24,5460642;0,786535767;3,94257322;13,45154535
2021-09-04;15,28263889;36,11330149;14,61541667;62,67410714;0,0075;170,5666667;517;563,7916667;1,224492754;27,00711495;0,915161452;5,386774973;16,29504247
2021-09-05;16,30075758;33,94513889;14,64541667;68,12178571;0,22125;188,0916667;531,375;563,90625;1,237234848;24,21458405;0,782379556;4,043850973;19,02622689
2021-09-06;15,32087635;30,4298761;14,13120614;72,51479722;0,327302632;84,44242424;507,25;564,3607456;1,092512626;30,61433457;0,915626122;3,0390884;13,14807236
2021-09-07;17,75355948;40,02587539;14,99291667;65,59845238;0,019166667;155,2333333;527,75;564,3541667;1,28245471;30,01348302;0,864683527;4,351440683;16,60487311
2021-09-08;12,02339744;27,30792921;15,2575;62,82547619;0,027916667;179,4833333;496,375;564,3854167;1,473333333;23,71895604;0,727971919;2,963912991;15,85443972
2021-09-09;14,36676421;34,52075812;14,81;60,50642857;0,01;162,975;507,5833333;564,46875;1,392166667;26,10428646;0,825206597;3,672988487;14,22205957
2021-09-10;11,59711538;27,68586957;14,6975;64,0964881;0,137916667;129,65;490,375;564,2604167;1,506666667;24,24852552;0,67889408;2,944075376;16,60581997
2021-09-11;9,42867893;18,59386085;14,63333333;65,19261905;0,28125;180,5666667;489,8333333;564,7708333;1,602083333;23,90834748;0,624582554;2,037433144;21,98881747
2021-09-12;8,423992674;15,3713037;13,235;68,25178571;0,013333333;110,775;490,25;565,5104167;1,400416667;20,85417256;0,548986781;2,157904808;21,75684356
2021-09-13;14,05276807;31,63868812;13,90541667;60,03910714;0,002916667;240,5083333;508,75;565,5729167;1,485416667;25,34257277;0,74835145;3,205526793;23,65278407
2021-09-14;14,85503066;33,82168339;14,49708333;58,64244048;0;133,1916667;518;564,875;1,318333333;29,03870757;0,829433743;4,115909667;18,48259369
2021-09-15;16,20534188;39,53899108;13,85041667;62,04091356;0,000416667;177,7923913;514,5833333;564,9184783;1,656503623;26,70525052;0,851010156;3,554893682;19,00314442
2021-09-16;11,0584843;24,45703608;13,75764493;61,80031315;0;159,040942;487,8333333;565,5643116;1,886123188;21,47407638;0,615218297;3,609542856;31,11559868
2021-09-17;11,42417246;23,08222472;14,7425;53,71970238;0;268,8666667;489,7916667;565,375;1,884166667;24,13936326;0,658291349;2,328198746;36,31822966
2021-09-18;15,33045125;34,56956522;14,46208333;60,52875;0;188,55;530,5833333;564,3645833;1,466666667;32,04793935;0,87302109;4,575512217;30,01718471
2021-09-19;19,31590909;36,04818841;13,89291667;68,3364881;0,105;148,9666667;538,7916667;564,0729167;1,059305556;30,4686129;0,904246882;4,404398173;27,92271919
2021-09-20;19,42764423;36,75868797;14,91291667;67,66571429;0,08375;165,5416667;541,875;563,8958333;1,183602941;31,23672849;0,968422456;3,523644856;17,83738637
2021-09-21;15,15519788;29,83117716;15,21958333;66,76946429;0,025833333;174,3166667;515,25;564,09375;1,344583333;25,8107954;0,821017388;3,039062405;17,31445726
2021-09-22;16,65873366;31,76277744;14,44083333;72,60838214;0,584583333;154,7746377;518,7083333;563,78125;1,149601449;28,87863293;0,946204968;3,411420976;13,77636051
2021-09-23;11,13695906;24,99935022;14,02291667;67,54351541;0,067916667;174,1666667;496;564,2083333;1,533611111;24,23989658;0,743834434;2,370616351;17,98817495
2021-09-24;13,6081044;28,03276578;14,57083333;62,55327381;0,010833333;208,5666667;492,7916667;564,875;1,789583333;24,08942115;0,668680088;2,703652961;27,67185803
2021-09-25;9,609882147;17,73896839;14,55625;59,02845238;0,000833333;154,2916667;467,25;565,2083333;1,94875;17,15519746;0,535898192;2,005898202;32,75368922
2021-09-26;8,455727425;18,15223874;14,72291667;53,31625;0;264,8083333;500,9583333;565,2395833;1,728333333;18,9610907;0,552992867;3,076132353;29,16366478
2021-09-27;15,90687392;35,86317936;14,675;56,95261905;0,000416667;233,525;514,9166667;564,9791667;1,725833333;27,47568294;0,76548727;4,973393058;23,15751148
2021-09-28;12,94648829;32,25748792;15,04208333;62,02392598;0,05432971;179,8333333;507,6666667;564,1707428;1,526014493;24,3831901;0,701642846;3,937552471;22,16429273
2021-09-29;18,7715035;35,10157441;14,27230072;70,59640528;0,049311594;159,7666667;513,75;563,9977355;1,24125;31,74537389;0,938659364;3,454072811;19,15736638
2021-09-30;20,00881643;32,07879982;13,22375;78,11053571;0,5575;93,725;506;564,125;0,987916667;38,57729905;1,005802986;2,373844435;17,05411644
2021-10-01;17,07884615;35,59215314;14,68958333;65,69904762;0,000833333;194,85;519,7083333;563,8229167;1,437777778;30,55648828;1,004248569;4,110603448;18,94192564
2021-10-02;17,6851728;35,85684099;15,28541667;63,20011905;0,000833333;217,5833333;514,125;563,4791667;1,4;28,55084755;0,907638572;4,06774527;21,74492047
2021-10-03;16,36769788;31,97663264;14,99625;63,7725;0,005;229,4568841;530,9583333;562,7708333;1,246805556;26,3750285;0,888128013;3,829677814;18,12528285
2021-10-04;20,65473802;42,09436041;16,30875;64,75845238;0,082083333;241,4880952;514,0833333;562,6770833;1,27;29,6448882;0,910602131;3,763046258;22,141268
2021-10-05;14,30416667;29,92062358;15,92416667;66,08251701;0,010416667;169,6833333;491,8333333;563,1889881;1,388392857;27,03455561;0,765699112;2,641605116;21,44072437
2021-10-06;14,29594482;27,71530951;15,54958333;65,08642857;0,015;134,3333333;479,9583333;563,4895833;1,46125;23,2053569;0,701144757;3,324411313;17,51742934
2021-10-07;10,67621237;23,65869862;15,76924242;58,22735931;0,00125;189,3833333;478,9583333;563,6515152;1,622916667;20,00938428;0,599469057;2,761266433;21,22531689
2021-10-08;16,09547101;32,26394928;15,8675;64,4360119;0,084583333;164,7583333;485,2916667;563,4895833;1,297083333;26,10917939;0,745810221;3,495708634;20,51702681
2021-10-09;18,53958194;31,97440668;15,24625;69,93446429;0,389166667;152,5848485;487,0833333;563,65625;1,100416667;30,57577765;0,864800967;3,916839229;23,74666274
